Jude McAtamney;NYG
Lucas Havrisik;GB
Younghoe Koo;NYG
Ben Sauls;NYG
Graham Gano;NYG
Michael Badgley;BUF
Jake Moody;WAS
Matt Prater;BUF
Brandon McManus;GB
Jake Elliott;PHI
Nick Folk;NYJ
Cairo Santos;CHI
Riley Patterson;MIA
Evan McPherson;CIN
Tyler Loop;BAL
Andy Borregales;NE
Chris Boswell;PIT
Will Reichard;MIN
Brandon Aubrey;DAL
