Jude McAtamney;NYG
Greg Zuerlein;NYJ
Zane Gonzalez;WAS
Cade York;CIN
Parker Romo;NE
Graham Gano;NYG
Anders Carlson;NYJ
Greg Joseph;NYJ
Evan McPherson;CIN
Brandon McManus;GB
Cairo Santos;CHI
Austin Seibert;WAS
Joey Slye;NE
Will Reichard;MIN
Jake Elliott;PHI
Justin Tucker;BAL
Tyler Bass;BUF
Jason Sanders;MIA
Brandon Aubrey;DAL
Chris Boswell;PIT
